Delivery_ID,Date,Region,Product_Type,Quantity_kg,Distance_km,Vehicle_Type,Weather,Traffic_Level,Logistics_Partner,Temperature_C,Predicted_Time_hr,Delivery_Time_hr,Delay_Min,Fuel_Efficiency_km_per_litre,Fuel_Cost_USD,Customer_Rating,Delivery_Status,Payment_Status
19798,01/09/2024,Kaduna,Frozen Fish,570,390,Truck,Rainy,Medium,MarineXpress,31.6,8.37,9.09,43.2,8.56,63.79,3.8,Delayed,Paid
19799,25/06/2024,Ibadan,Frozen Fish,788,369,Motorcycle,Sunny,Low,FishFleet,28.2,7.86,7.86,0,5.65,91.43,5,On-Time,Pending
19800,20/05/2024,Port Harcourt,Fresh Fish,1491,251,Van,Rainy,Medium,MarineXpress,36.7,3.85,5.02,70.2,5.66,62.08,1.5,Delayed,Paid
19801,29/06/2024,Benin,Frozen Fish,209,502,Motorcycle,Sunny,Medium,FishFleet,27.5,12.09,12.09,0,5.86,119.93,4.7,On-Time,Paid
19802,29/11/2024,Enugu,Fresh Fish,1192,67,Van,Rainy,Low,EcoMove,33.1,1.65,2.08,25.8,9.91,9.47,3.9,Delayed,Paid
19803,22/10/2023,Kaduna,Fresh Fish,1010,596,Truck,Sunny,High,BlueWave Logistics,24.9,11.23,13.35,127.2,9.13,91.39,1.2,Delayed,Paid
19804,26/07/2024,Benin,Frozen Fish,920,244,Motorcycle,Sunny,Low,EcoMove,31.7,5.79,5.79,0,11.24,30.39,5,On-Time,Pending
19805,14/05/2024,Benin,Fresh Fish,138,601,Truck,Sunny,Low,EcoMove,27,10.95,10.95,0,6.64,126.72,5,On-Time,Paid
19806,02/10/2023,Kano,Frozen Fish,741,85,Truck,Rainy,High,EcoMove,29.2,1.82,3.29,88.2,5.58,21.33,2.3,Delayed,Paid
19807,19/03/2024,Lagos,Fresh Fish,1403,71,Truck,Sunny,Medium,BlueWave Logistics,34.8,1.32,1.32,0,9.7,10.25,5,On-Time,Paid
19808,15/06/2023,Benin,Fresh Fish,499,604,Van,Sunny,Low,BlueWave Logistics,33.6,14.93,14.93,0,5.61,150.73,4.7,On-Time,Paid
19809,04/02/2023,Benin,Frozen Fish,181,343,Truck,Sunny,Medium,EcoMove,33.6,6.42,6.42,0,8.98,53.47,5,On-Time,Paid
19810,10/01/2023,Kano,Fresh Fish,112,102,Truck,Sunny,Low,MarineXpress,31.7,2.11,2.11,0,4.39,32.53,4.4,On-Time,Paid
19811,14/10/2023,Port Harcourt,Fresh Fish,157,511,Van,Stormy,Medium,MarineXpress,27.6,7.45,9.16,102.6,6.09,117.47,2.1,Delayed,Paid
19812,20/05/2024,Kaduna,Frozen Fish,1460,498,Motorcycle,Rainy,High,FishFleet,31.4,8.17,10.61,146.4,11.26,61.92,1,Delayed,Paid
19813,09/10/2024,Kaduna,Frozen Fish,1457,775,Van,Rainy,Low,EcoMove,23.2,18.93,19.7,46.2,10.64,101.97,4.1,Delayed,Paid
19814,12/06/2023,Kano,Frozen Fish,370,683,Truck,Sunny,Low,FishFleet,33,11.94,11.94,0,5.15,185.67,4.4,On-Time,Paid
19815,16/07/2024,Kano,Frozen Fish,1055,475,Truck,Sunny,Low,EcoMove,28,7.5,7.5,0,5.15,129.13,4.7,On-Time,Paid
19816,07/03/2024,Ibadan,Frozen Fish,356,271,Van,Rainy,High,MarineXpress,29,5.13,8.53,204,8.01,47.37,1,Delayed,Paid
19817,26/02/2024,Lagos,Fresh Fish,809,740,Truck,Stormy,Low,FishFleet,28.8,10.67,11.6,55.8,11.16,92.83,3.4,Delayed,Paid
19818,16/06/2024,Kano,Frozen Fish,330,371,Van,Stormy,Low,EcoMove,34,5.92,7.18,75.6,5.49,94.61,1.3,Delayed,Paid
19819,16/06/2023,Lagos,Frozen Fish,257,290,Van,Sunny,High,FishFleet,30.4,6.33,6.95,37.2,10.17,39.92,3.6,Delayed,Paid
19820,11/03/2023,Benin,Frozen Fish,858,488,Truck,Rainy,Medium,BlueWave Logistics,28,8.42,9.21,47.4,11.49,59.46,3.3,Delayed,Paid
19821,10/11/2024,Enugu,Frozen Fish,566,583,Van,Rainy,High,FishFleet,24,13.82,15.69,112.2,6.65,122.74,1,Delayed,Pending
19822,14/04/2024,Kaduna,Frozen Fish,789,692,Motorcycle,Stormy,Medium,MarineXpress,35,16.52,17.99,88.2,7,138.4,2.9,Delayed,Paid
19823,20/08/2024,Kano,Fresh Fish,1265,620,Van,Rainy,Medium,FishFleet,32.4,9.85,11.58,103.8,4.76,182.35,1.9,Delayed,Pending
19824,18/07/2023,Enugu,Frozen Fish,968,744,Motorcycle,Sunny,Medium,BlueWave Logistics,33.2,13.46,13.46,0,7.83,133.03,4.4,On-Time,Paid
19825,18/04/2024,Kaduna,Frozen Fish,671,276,Van,Rainy,Medium,BlueWave Logistics,25.6,5.33,6.05,43.2,11.53,33.51,4.1,Delayed,Paid
19826,12/09/2023,Ibadan,Frozen Fish,215,164,Van,Sunny,Low,EcoMove,24.3,2.5,2.5,0,10.05,22.85,5,On-Time,Pending
19827,15/08/2023,Kaduna,Frozen Fish,950,706,Motorcycle,Stormy,Low,BlueWave Logistics,27.6,17.1,17.45,21,4.22,234.22,4.4,Delayed,Paid
19828,22/01/2024,Kano,Frozen Fish,1134,234,Van,Sunny,Medium,BlueWave Logistics,26.1,5.83,5.83,0,4.77,68.68,5,On-Time,Pending
19829,20/05/2024,Enugu,Frozen Fish,691,730,Truck,Sunny,High,BlueWave Logistics,27,15.13,15.66,31.8,8.11,126.02,4.2,Delayed,Paid
19830,17/11/2024,Enugu,Frozen Fish,52,618,Truck,Rainy,Low,EcoMove,33.5,13.35,14.42,64.2,10.34,83.68,2.7,Delayed,Paid
19831,24/10/2023,Enugu,Fresh Fish,696,502,Motorcycle,Sunny,High,BlueWave Logistics,21.8,9.34,10.95,96.6,7.96,88.29,1.2,Delayed,Paid
19832,23/04/2023,Kaduna,Fresh Fish,395,556,Van,Rainy,Medium,MarineXpress,24.6,13.86,15.23,82.2,4.54,171.45,2,Delayed,Paid
19833,09/04/2024,Lagos,Frozen Fish,483,210,Van,Sunny,Low,EcoMove,38.6,3.1,3.1,0,7.47,39.36,3.7,On-Time,Pending
19834,22/06/2023,Port Harcourt,Frozen Fish,1005,203,Van,Stormy,High,MarineXpress,30.7,3.12,6.76,218.4,8.49,33.47,1,Delayed,Pending
19835,14/03/2023,Lagos,Frozen Fish,1010,326,Van,Rainy,High,FishFleet,27.1,7.26,9.88,157.2,5.97,76.45,1,Delayed,Pending
19836,10/12/2023,Kaduna,Frozen Fish,754,364,Van,Rainy,High,BlueWave Logistics,25.8,6.21,8.75,152.4,7.7,66.18,1,Delayed,Pending
19837,23/09/2024,Kano,Fresh Fish,402,399,Van,Rainy,Medium,FishFleet,29.7,8.05,9.69,98.4,11.78,47.42,1.5,Delayed,Paid
19838,06/03/2024,Kaduna,Frozen Fish,111,501,Motorcycle,Sunny,High,FishFleet,30.4,7.77,9.25,88.8,6.14,114.23,2.1,Delayed,Paid
19839,15/11/2024,Lagos,Fresh Fish,1383,462,Truck,Sunny,Low,MarineXpress,33.9,6.97,6.97,0,8.2,78.88,5,On-Time,Paid
19840,14/04/2024,Kaduna,Frozen Fish,1318,491,Van,Sunny,Low,BlueWave Logistics,26.3,8.47,8.47,0,5.61,122.53,4.7,On-Time,Paid
19841,14/06/2023,Enugu,Frozen Fish,1048,141,Van,Rainy,Low,FishFleet,31,2.11,2.94,49.8,11.52,17.14,2.5,Delayed,Paid
19842,14/10/2023,Kano,Frozen Fish,557,157,Truck,Rainy,Medium,MarineXpress,24.2,3.21,4.37,69.6,4.23,51.96,2.5,Delayed,Paid
19843,04/03/2024,Port Harcourt,Frozen Fish,102,649,Truck,Stormy,High,EcoMove,27.1,12.83,16.48,219,10.6,85.72,1,Delayed,Paid
19844,09/01/2023,Kano,Fresh Fish,448,521,Van,Rainy,Medium,BlueWave Logistics,23.7,12.41,14.17,105.6,4.79,152.28,2.1,Delayed,Paid
19845,25/01/2023,Ibadan,Frozen Fish,1181,314,Truck,Sunny,Medium,MarineXpress,27.8,6.14,6.14,0,4.43,99.23,5,On-Time,Paid
19846,04/06/2023,Port Harcourt,Fresh Fish,853,455,Van,Stormy,Low,BlueWave Logistics,32.8,7.01,7.72,42.6,10.41,61.19,3.5,Delayed,Paid
19847,22/11/2024,Kaduna,Frozen Fish,443,456,Truck,Rainy,Medium,FishFleet,30.8,9.61,10.45,50.4,8.56,74.58,3.3,Delayed,Paid
19848,27/08/2023,Benin,Frozen Fish,1448,272,Truck,Sunny,Low,MarineXpress,33.4,4.35,4.35,0,8.69,43.82,4.6,On-Time,Paid
19849,06/08/2024,Benin,Fresh Fish,1488,222,Motorcycle,Stormy,Low,BlueWave Logistics,27,3.76,5.1,80.4,6.54,47.52,3.1,Delayed,Paid
19850,12/02/2024,Port Harcourt,Fresh Fish,548,761,Truck,Stormy,Medium,MarineXpress,30.3,17.29,18.9,96.6,9.62,110.75,2.2,Delayed,Paid
19851,05/03/2024,Port Harcourt,Frozen Fish,773,206,Motorcycle,Rainy,Medium,MarineXpress,28.5,3.8,4.75,57,7.7,37.45,2.5,Delayed,Paid
19852,29/11/2023,Port Harcourt,Frozen Fish,118,364,Van,Stormy,Medium,EcoMove,27.9,8.2,8.78,34.8,10.33,49.33,4.4,Delayed,Paid
19853,17/12/2024,Benin,Frozen Fish,525,603,Truck,Sunny,Medium,BlueWave Logistics,29.9,13.16,13.16,0,5.81,145.3,5,On-Time,Paid
19854,09/10/2024,Enugu,Fresh Fish,147,117,Van,Rainy,High,EcoMove,42.7,2.45,4.68,133.8,9.81,16.7,1,Delayed,Paid
19855,04/03/2024,Benin,Frozen Fish,65,298,Van,Stormy,High,EcoMove,26.9,4.61,6.94,139.8,10.43,40,1,Delayed,Pending
19856,06/05/2024,Kaduna,Fresh Fish,1152,169,Motorcycle,Rainy,Medium,EcoMove,28.1,2.64,3,21.6,5.82,40.65,4.2,Delayed,Paid
19857,30/04/2024,Ibadan,Frozen Fish,1371,512,Truck,Rainy,Medium,BlueWave Logistics,30.2,7.8,8.92,67.2,8.58,83.54,2.8,Delayed,Paid
19858,29/11/2023,Ibadan,Frozen Fish,459,750,Van,Sunny,Medium,EcoMove,31.3,15.9,15.9,0,9.4,111.7,5,On-Time,Paid
19859,28/09/2023,Kaduna,Fresh Fish,1331,157,Van,Sunny,High,BlueWave Logistics,32.7,2.57,3.3,43.8,5.54,39.68,3.7,Delayed,Paid
19860,10/03/2023,Benin,Fresh Fish,1284,432,Van,Stormy,Medium,FishFleet,27.3,7.15,8.37,73.2,8.05,75.13,3,Delayed,Paid
19861,08/08/2024,Kaduna,Fresh Fish,233,64,Van,Sunny,Medium,BlueWave Logistics,24.2,1.36,1.36,0,11.62,7.71,5,On-Time,Paid
19862,20/07/2023,Port Harcourt,Frozen Fish,244,71,Van,Sunny,Medium,BlueWave Logistics,29.4,1.68,1.68,0,8.44,11.78,4.9,On-Time,Paid
19863,19/06/2023,Port Harcourt,Fresh Fish,89,632,Van,Rainy,Low,BlueWave Logistics,33.6,12.91,13.95,62.4,8.05,109.91,2.5,Delayed,Paid
19864,16/12/2023,Kaduna,Fresh Fish,752,584,Motorcycle,Sunny,Low,BlueWave Logistics,33.6,11.15,11.15,0,11.05,73.99,4.9,On-Time,Paid
19865,15/08/2023,Port Harcourt,Fresh Fish,502,680,Motorcycle,Rainy,Low,FishFleet,18.8,10.33,11.17,50.4,11.91,79.93,2.3,Delayed,Paid
19866,27/05/2023,Lagos,Fresh Fish,1388,285,Truck,Stormy,Medium,MarineXpress,27.4,4.2,5.49,77.4,11.38,35.06,1.9,Delayed,Paid
19867,17/12/2024,Ibadan,Frozen Fish,1041,12,Van,Sunny,Medium,FishFleet,29.3,0.24,0.24,0,7.04,2.39,5,On-Time,Pending
19868,21/01/2023,Kano,Frozen Fish,110,285,Motorcycle,Sunny,Medium,FishFleet,32.9,4.21,4.21,0,4.46,89.46,5,On-Time,Paid
19869,15/06/2024,Benin,Frozen Fish,528,424,Motorcycle,Sunny,Medium,MarineXpress,33,6.21,6.21,0,9.58,61.96,4.5,On-Time,Paid
19870,17/08/2024,Benin,Frozen Fish,85,546,Truck,Rainy,Low,BlueWave Logistics,26.7,8.81,9.76,57,8.78,87.06,3.4,Delayed,Pending
19871,03/11/2024,Lagos,Fresh Fish,1301,631,Motorcycle,Stormy,Low,EcoMove,35.3,10.39,11.75,81.6,9.71,90.98,1.3,Delayed,Paid
19872,17/03/2024,Enugu,Frozen Fish,592,339,Truck,Sunny,Low,MarineXpress,29.3,6.33,6.33,0,7.82,60.69,4,On-Time,Paid
19873,27/11/2023,Kano,Frozen Fish,1196,192,Van,Sunny,Low,FishFleet,30.8,2.89,2.89,0,6.04,44.5,4.5,On-Time,Paid
19874,16/07/2023,Kano,Frozen Fish,312,745,Van,Stormy,Low,MarineXpress,32.2,11.73,12.81,64.8,11.58,90.07,3.3,Delayed,Pending
19875,19/11/2023,Kano,Frozen Fish,172,563,Motorcycle,Rainy,Medium,BlueWave Logistics,28.9,8.39,8.83,26.4,6.8,115.91,4.6,Delayed,Paid
19876,30/04/2023,Port Harcourt,Fresh Fish,267,694,Motorcycle,Rainy,Medium,EcoMove,34.7,12.48,14,91.2,6.11,159.02,1.3,Delayed,Paid
19877,18/07/2023,Ibadan,Fresh Fish,1419,457,Motorcycle,Stormy,Medium,FishFleet,28.1,10.59,11.91,79.2,5.57,114.87,1.3,Delayed,Paid
19878,27/06/2024,Enugu,Fresh Fish,325,46,Van,Sunny,Low,MarineXpress,31.8,1.02,1.02,0,10.25,6.28,5,On-Time,Paid
19879,06/09/2023,Lagos,Frozen Fish,1171,182,Truck,Sunny,Low,BlueWave Logistics,30.1,3.67,3.67,0,4.23,60.24,5,On-Time,Pending
19880,30/04/2024,Port Harcourt,Frozen Fish,978,779,Truck,Stormy,Medium,FishFleet,29,16.98,17.49,30.6,8.45,129.07,4.3,Delayed,Paid
19881,29/12/2024,Enugu,Fresh Fish,962,8,Truck,Sunny,High,MarineXpress,25.8,0.12,2.31,131.4,6.4,1.75,1,Delayed,Paid
19882,29/11/2024,Benin,Frozen Fish,55,314,Truck,Sunny,Low,BlueWave Logistics,38.2,5.67,5.67,0,7.31,60.14,5,On-Time,Paid
19883,21/11/2023,Lagos,Fresh Fish,172,621,Motorcycle,Sunny,Low,FishFleet,27.6,14.57,14.57,0,5.28,164.66,5,On-Time,Paid
19884,04/02/2024,Port Harcourt,Frozen Fish,1159,689,Van,Sunny,Medium,FishFleet,23.6,12.16,12.16,0,8.83,109.24,5,On-Time,Paid
19885,27/06/2023,Ibadan,Fresh Fish,1154,84,Motorcycle,Sunny,Medium,BlueWave Logistics,29.1,1.63,1.63,0,10.71,10.98,4.4,On-Time,Paid
19886,30/06/2023,Benin,Fresh Fish,965,65,Van,Sunny,Medium,MarineXpress,27.9,1.05,1.05,0,8.98,10.13,5,On-Time,Paid
19887,26/03/2023,Enugu,Fresh Fish,411,177,Motorcycle,Sunny,Medium,BlueWave Logistics,33.4,4.28,4.28,0,6.59,37.6,4.6,On-Time,Paid
19888,27/10/2024,Kano,Fresh Fish,1499,382,Motorcycle,Sunny,Low,BlueWave Logistics,33,6.3,6.3,0,11.84,45.17,3.7,On-Time,Paid
19889,16/08/2023,Enugu,Frozen Fish,752,391,Van,Sunny,Low,BlueWave Logistics,23.8,8.91,8.91,0,5.6,97.75,4.8,On-Time,Paid
19890,02/12/2023,Benin,Frozen Fish,90,437,Truck,Sunny,Low,EcoMove,30.3,7.96,7.96,0,11.92,51.33,4.9,On-Time,Pending
19891,22/02/2023,Port Harcourt,Frozen Fish,1421,519,Truck,Sunny,High,MarineXpress,26.4,7.9,9.2,78,5.47,132.83,2.3,Delayed,Paid
19892,27/08/2023,Port Harcourt,Fresh Fish,163,7,Truck,Sunny,Medium,EcoMove,24.5,0.11,0.11,0,8.76,1.12,5,On-Time,Paid
19893,17/02/2024,Ibadan,Frozen Fish,249,481,Truck,Sunny,Low,FishFleet,22.5,9.71,9.71,0,6.1,110.39,5,On-Time,Pending
19894,15/01/2023,Ibadan,Fresh Fish,1208,87,Van,Sunny,Medium,BlueWave Logistics,29.2,1.28,1.28,0,10.61,11.48,4.7,On-Time,Paid
19895,19/01/2023,Ibadan,Frozen Fish,248,776,Van,Sunny,High,BlueWave Logistics,29.4,13.75,15.45,102,11.64,93.33,1.6,Delayed,Paid
19896,02/08/2024,Lagos,Frozen Fish,206,63,Truck,Stormy,High,BlueWave Logistics,22.9,0.97,4.3,199.8,10.37,8.51,1,Delayed,Pending
19897,12/05/2023,Enugu,Frozen Fish,1396,39,Motorcycle,Sunny,Medium,MarineXpress,35.4,0.68,0.68,0,8.59,6.36,5,On-Time,Paid
19898,02/03/2024,Kano,Fresh Fish,1379,313,Motorcycle,Rainy,High,FishFleet,26.6,4.75,6.45,102,4.68,93.63,1,Delayed,Paid
19899,05/02/2024,Port Harcourt,Frozen Fish,899,404,Truck,Sunny,High,MarineXpress,24.3,6.38,7.62,74.4,4.36,129.72,3.2,Delayed,Paid
19900,16/11/2024,Kano,Fresh Fish,93,380,Truck,Sunny,Medium,BlueWave Logistics,31.5,5.8,5.8,0,8.64,61.57,4.8,On-Time,Paid
19901,17/10/2023,Kaduna,Frozen Fish,372,183,Truck,Rainy,Low,BlueWave Logistics,17.3,2.89,3.38,29.4,6.14,41.73,3.7,Delayed,Paid
19902,02/04/2023,Ibadan,Frozen Fish,271,158,Van,Rainy,Medium,FishFleet,24.9,3.15,4.69,92.4,5.54,39.93,2.4,Delayed,Pending
19903,01/07/2024,Benin,Frozen Fish,308,682,Motorcycle,Rainy,Medium,EcoMove,34.5,10.05,11.72,100.2,11.01,86.72,1.9,Delayed,Paid
19904,02/01/2023,Kano,Fresh Fish,651,373,Van,Sunny,High,MarineXpress,33.1,6.19,7.22,61.8,6.08,85.89,3.5,Delayed,Paid
19905,26/12/2024,Ibadan,Fresh Fish,664,72,Van,Sunny,Medium,FishFleet,26,1.72,1.72,0,5.84,17.26,5,On-Time,Paid
19906,19/08/2023,Kano,Fresh Fish,1043,373,Truck,Sunny,Medium,FishFleet,35.3,5.59,5.59,0,10.55,49.5,5,On-Time,Pending
19907,30/11/2023,Enugu,Frozen Fish,1431,422,Van,Sunny,Medium,FishFleet,29.7,9.78,9.78,0,9.87,59.86,5,On-Time,Paid
19908,01/04/2024,Kaduna,Fresh Fish,766,247,Truck,Sunny,Low,FishFleet,29.4,4.7,4.7,0,10.66,32.44,5,On-Time,Paid
19909,16/04/2023,Ibadan,Fresh Fish,892,281,Van,Rainy,Low,EcoMove,28.9,5.11,5.46,21,11.5,34.21,3.9,Delayed,Paid
19910,26/07/2023,Lagos,Fresh Fish,918,685,Truck,Stormy,Low,FishFleet,35.2,13.01,13.71,42,6.77,141.65,3,Delayed,Paid
19911,13/06/2024,Lagos,Frozen Fish,1336,447,Truck,Sunny,Medium,FishFleet,33.7,7.15,7.15,0,9.84,63.6,4.8,On-Time,Pending
19912,19/06/2024,Kano,Frozen Fish,76,93,Van,Stormy,Low,BlueWave Logistics,36,2.24,3.66,85.2,9.85,13.22,2.1,Delayed,Paid
19913,16/08/2024,Port Harcourt,Fresh Fish,1080,263,Truck,Rainy,Low,MarineXpress,34.5,4.26,4.95,41.4,9.13,40.33,3.7,Delayed,Paid
19914,26/12/2024,Enugu,Fresh Fish,1337,241,Van,Sunny,Low,BlueWave Logistics,33.2,3.87,3.87,0,7.98,42.28,4.1,On-Time,Paid
19915,21/12/2023,Benin,Frozen Fish,405,316,Van,Rainy,Low,EcoMove,28.7,7.75,8.96,72.6,4.15,106.6,3,Delayed,Paid
19916,01/08/2024,Port Harcourt,Fresh Fish,603,194,Motorcycle,Sunny,Medium,EcoMove,31.6,4.38,4.38,0,7.72,35.18,5,On-Time,Paid
19917,06/04/2023,Ibadan,Frozen Fish,1294,406,Motorcycle,Rainy,Medium,EcoMove,30.1,7.92,9.54,97.2,8.64,65.79,1.9,Delayed,Paid
19918,03/12/2024,Kaduna,Fresh Fish,1227,733,Van,Sunny,Low,BlueWave Logistics,27.5,12.98,12.98,0,9.37,109.52,5,On-Time,Paid
19919,18/04/2024,Enugu,Frozen Fish,622,228,Van,Stormy,Medium,MarineXpress,34.7,5.09,6.86,106.2,5.77,55.32,1.4,Delayed,Paid
19920,22/02/2024,Kano,Frozen Fish,325,600,Truck,Rainy,High,EcoMove,28.7,9.05,12.12,184.2,6.47,129.83,1,Delayed,Paid
19921,18/06/2024,Enugu,Fresh Fish,270,19,Van,Rainy,Medium,MarineXpress,28.5,0.28,0.77,29.4,10.57,2.52,4.6,Delayed,Paid
19922,25/10/2024,Kaduna,Frozen Fish,1160,198,Van,Stormy,Low,BlueWave Logistics,26.6,4.74,5.78,62.4,11.6,23.9,3.3,Delayed,Paid
19923,23/03/2023,Enugu,Frozen Fish,100,770,Truck,Rainy,High,EcoMove,24.4,16.69,18.5,108.6,11.13,96.86,1.2,Delayed,Pending
19924,29/09/2024,Ibadan,Frozen Fish,891,761,Truck,Sunny,Medium,EcoMove,29.2,13.42,13.42,0,9.11,116.95,5,On-Time,Paid
19925,10/11/2024,Kano,Frozen Fish,289,34,Truck,Rainy,Low,MarineXpress,32.7,0.64,1.63,59.4,10.31,4.62,3,Delayed,Paid
19926,17/09/2024,Kaduna,Frozen Fish,1445,464,Motorcycle,Stormy,High,FishFleet,22.7,6.97,8.74,106.2,10.92,59.49,1.6,Delayed,Pending
19927,19/02/2024,Kano,Fresh Fish,177,171,Truck,Stormy,Low,BlueWave Logistics,32.3,3.05,3.97,55.2,8.87,26.99,2.6,Delayed,Paid
19928,25/08/2024,Benin,Frozen Fish,847,239,Truck,Sunny,Low,FishFleet,26.9,3.88,3.88,0,11.58,28.89,5,On-Time,Paid
19929,02/03/2024,Ibadan,Frozen Fish,278,250,Truck,Sunny,Medium,BlueWave Logistics,31.2,4.38,4.38,0,9.28,37.72,5,On-Time,Paid
19930,18/11/2023,Kaduna,Fresh Fish,1420,701,Truck,Rainy,High,FishFleet,27.7,10.71,12.84,127.8,8.99,109.17,1,Delayed,Paid
19931,24/11/2024,Benin,Frozen Fish,244,323,Truck,Stormy,Medium,MarineXpress,34.3,4.73,5.94,72.6,5.79,78.1,2.9,Delayed,Paid
19932,29/09/2023,Benin,Fresh Fish,150,11,Van,Sunny,Low,FishFleet,37,0.27,0.27,0,7.2,2.14,4.9,On-Time,Paid
19933,05/05/2023,Benin,Frozen Fish,1378,90,Van,Rainy,Medium,BlueWave Logistics,25.5,1.36,2.41,63,7.03,17.92,2.4,Delayed,Paid
19934,28/11/2023,Kaduna,Fresh Fish,1077,332,Van,Sunny,Medium,EcoMove,33.4,5.62,5.62,0,4.38,106.12,4.9,On-Time,Paid
19935,26/07/2024,Kano,Frozen Fish,846,219,Van,Rainy,Medium,EcoMove,28.3,3.18,3.6,25.2,7.54,40.66,3.8,Delayed,Paid
19936,12/12/2023,Enugu,Frozen Fish,761,539,Truck,Rainy,Medium,MarineXpress,30.4,8.55,9.94,83.4,7.71,97.87,2.2,Delayed,Paid
19937,21/01/2024,Enugu,Fresh Fish,211,266,Truck,Sunny,Medium,EcoMove,32.9,3.81,3.81,0,9.33,39.91,4.3,On-Time,Paid
19938,12/08/2024,Benin,Frozen Fish,1313,702,Truck,Stormy,Medium,FishFleet,24.5,12.69,13.38,41.4,7.04,139.6,4,Delayed,Paid
19939,01/11/2024,Lagos,Frozen Fish,442,530,Van,Sunny,Medium,FishFleet,28.5,8.62,8.62,0,9.33,79.53,4.9,On-Time,Paid
19940,27/03/2023,Lagos,Fresh Fish,1259,288,Truck,Sunny,Low,MarineXpress,29.8,4.98,4.98,0,5.48,73.58,5,On-Time,Paid
19941,10/09/2024,Kaduna,Frozen Fish,1154,265,Truck,Rainy,Medium,FishFleet,34.7,5.49,7.26,106.2,4.24,87.5,2,Delayed,Paid
19942,07/07/2023,Kano,Frozen Fish,798,60,Truck,Sunny,High,EcoMove,31.3,1.22,3.64,145.2,8.45,9.94,1,Delayed,Paid
19943,29/05/2023,Kaduna,Frozen Fish,130,637,Van,Rainy,Medium,EcoMove,28.7,12.77,13.14,22.2,6.11,145.96,4.1,Delayed,Paid
19944,13/02/2024,Kano,Fresh Fish,925,514,Van,Rainy,Medium,MarineXpress,29.1,7.53,8.67,68.4,5.29,136.03,2.6,Delayed,Paid
19945,02/06/2023,Ibadan,Frozen Fish,250,669,Van,Rainy,Low,BlueWave Logistics,38.7,11.39,12.69,78,9.71,96.46,2.6,Delayed,Paid
19946,10/11/2024,Lagos,Frozen Fish,752,415,Van,Sunny,Medium,FishFleet,32.4,6.13,6.13,0,11.59,50.13,4.9,On-Time,Paid
19947,11/06/2023,Kaduna,Frozen Fish,731,448,Truck,Sunny,High,EcoMove,31.7,7.02,7.54,31.2,9.5,66.02,4.8,Delayed,Paid
19948,19/07/2023,Port Harcourt,Frozen Fish,932,136,Van,Sunny,High,EcoMove,35.2,2.8,3.42,37.2,10.68,17.83,3.8,Delayed,Paid
19949,06/09/2023,Ibadan,Frozen Fish,271,545,Truck,Sunny,Medium,BlueWave Logistics,36.9,11.75,11.75,0,11.9,64.12,4.9,On-Time,Paid
19950,10/11/2023,Enugu,Frozen Fish,66,749,Motorcycle,Sunny,High,BlueWave Logistics,28.2,12.49,14.11,97.2,7.99,131.24,1.9,Delayed,Pending
19951,01/08/2023,Lagos,Fresh Fish,287,627,Truck,Sunny,Low,EcoMove,34,9.48,9.48,0,8.15,107.71,5,On-Time,Paid
19952,03/07/2023,Kano,Frozen Fish,798,630,Motorcycle,Sunny,Medium,BlueWave Logistics,34.4,12.03,12.03,0,6.03,146.27,5,On-Time,Paid
19953,10/06/2024,Benin,Frozen Fish,395,267,Truck,Stormy,Low,EcoMove,28.7,6.03,6.9,52.2,8.88,42.09,2.9,Delayed,Paid
19954,09/09/2024,Enugu,Fresh Fish,1318,420,Van,Sunny,High,FishFleet,32.3,6.63,7.21,34.8,10.29,57.14,3.3,Delayed,Paid
19955,11/03/2024,Enugu,Frozen Fish,499,324,Motorcycle,Sunny,Medium,BlueWave Logistics,28.4,8.05,8.05,0,6.38,71.1,4.9,On-Time,Paid
19956,04/06/2023,Ibadan,Frozen Fish,1377,372,Van,Sunny,High,FishFleet,28.1,7.83,10.16,139.8,6.45,80.74,1,Delayed,Paid
19957,08/03/2023,Port Harcourt,Frozen Fish,1186,559,Van,Rainy,Medium,FishFleet,25.3,9.64,10.83,71.4,9.46,82.73,3,Delayed,Paid
19958,27/01/2024,Kaduna,Fresh Fish,466,360,Truck,Stormy,Low,MarineXpress,28.6,6.22,7.38,69.6,11.46,43.98,2.8,Delayed,Paid
19959,25/10/2023,Benin,Fresh Fish,306,481,Van,Sunny,Low,MarineXpress,29.1,11.17,11.17,0,10.18,66.15,4,On-Time,Paid
19960,16/11/2023,Kaduna,Frozen Fish,104,672,Van,Sunny,High,MarineXpress,33.8,9.7,10.77,64.2,11.71,80.34,3.1,Delayed,Paid
19961,05/11/2023,Ibadan,Fresh Fish,488,44,Van,Sunny,Medium,FishFleet,25.5,0.71,0.71,0,7.95,7.75,5,On-Time,Paid
19962,09/07/2024,Enugu,Fresh Fish,1211,327,Truck,Stormy,Low,MarineXpress,41.1,5.3,7.03,103.8,6.18,74.08,1.5,Delayed,Paid
19963,14/02/2024,Lagos,Frozen Fish,1445,359,Truck,Sunny,Low,MarineXpress,32.7,6.93,6.93,0,8.76,57.37,5,On-Time,Paid
19964,02/02/2024,Enugu,Frozen Fish,1198,319,Motorcycle,Sunny,Medium,EcoMove,28.3,6.1,6.1,0,11.93,37.44,5,On-Time,Paid
